Date,Open,High,Low,Close,Adj_Close,Volume
2017-01-03,2237.080078,2293.98999,2237.080078,2285.429932,2285.429932,0
2017-01-04,2284.610107,2284.610107,2251.75,2263.899902,2263.899902,0
2017-01-05,2265.719971,2270.939941,2213.449951,2220.350098,2220.350098,0
2017-01-06,2221.360107,2230.409912,2195.439941,2213.929932,2213.929932,0
2017-01-09,2217.73999,2227.879883,2201.600098,2211.25,2211.25,0
2017-01-10,2209.530029,2237.879883,2205.870117,2237.48999,2237.48999,0
2017-01-11,2233.620117,2239.870117,2211.159912,2218.610107,2218.610107,0
2017-01-12,2224.02002,2228.550049,2205.550049,2212,2212,0
2017-01-13,2214.23999,2217.469971,2173.389893,2195.189941,2195.189941,0
2017-01-16,2195.669922,2202.389893,2180.780029,2189.070068,2189.070068,0
2017-01-17,2189.949951,2195.360107,2167.879883,2178.72998,2178.72998,0
2017-01-18,2180.639893,2190,2165.320068,2170.090088,2170.090088,0
2017-01-19,2171.449951,2178.219971,2151.429932,2162.25,2162.25,0
2017-01-20,2162.709961,2165.879883,2147.189941,2159.959961,2159.959961,0
2017-01-23,2160.129883,2160.129883,2136.350098,2146.090088,2146.090088,0
2017-01-24,2147.51001,2174.590088,2147.51001,2174.590088,2174.590088,0
2017-01-25,2175.399902,2178.919922,2163.550049,2176,2176,0
2017-01-26,2179.340088,2230.77002,2179.340088,2229.199951,2229.199951,0
2017-01-27,2226.870117,2266.050049,2219.669922,2266.050049,2266.050049,0
2017-01-30,2263.629883,2263.629883,2231.399902,2234.139893,2234.139893,0
2017-01-31,2233.659912,2240.570068,2215.790039,2217.389893,2217.389893,0
2017-02-01,2219.189941,2231.679932,2214,2231.679932,2231.679932,0
2017-02-02,2231.659912,2236.800049,2210.139893,2217.560059,2217.560059,0
2017-02-03,2219.48999,2228.050049,2213.219971,2226.610107,2226.610107,0
2017-02-06,2228.850098,2230.860107,2202.199951,2210.51001,2210.51001,0
2017-02-07,2210.870117,2218.77002,2201.219971,2218.77002,2218.77002,0
2017-02-08,2215.340088,2217.370117,2180.209961,2189.610107,2189.610107,0
2017-02-09,2192.23999,2196.080078,2160.419922,2173.97998,2173.97998,0
2017-02-10,2176.790039,2182.179932,2156.810059,2162.189941,2162.189941,0
2017-02-13,2165.120117,2174.72998,2150.52002,2161.48999,2161.48999,0
2017-02-14,2162.129883,2162.129883,2135.01001,2141.5,2141.5,0
2017-02-15,2140.199951,2156.360107,2109.929932,2137.080078,2137.080078,0
2017-02-16,2138.699951,2148.47998,2127.040039,2148.47998,2148.47998,0
2017-02-17,2148.580078,2148.840088,2125.449951,2128.209961,2128.209961,0
2017-02-20,2132.469971,2136.800049,2113.030029,2119.090088,2119.090088,0
2017-02-21,2118.850098,2135.969971,2111.550049,2127.719971,2127.719971,0
2017-02-22,2128.97998,2130.800049,2094.850098,2106.300049,2106.300049,0
2017-02-24,2106.959961,2106.959961,2081.350098,2093.090088,2093.090088,0
2017-02-27,2095.51001,2097.199951,2054.929932,2056.459961,2056.459961,0
2017-02-28,2057.73999,2057.77002,2027.050049,2035.77002,2035.77002,0
2017-03-01,2034.280029,2063.669922,2030.48999,2059.870117,2059.870117,0
2017-03-02,2062.610107,2076.709961,2044.25,2049,2049,0
2017-03-03,2046.609985,2056.889893,2032.27002,2056.889893,2056.889893,0
2017-03-06,2056.629883,2071.689941,2045.280029,2047.420044,2047.420044,0
2017-03-07,2047.589966,2048.97998,2009,2024.839966,2024.839966,0
2017-03-09,2010.849976,2020.040039,1971.72998,1974.23999,1974.23999,0
2017-03-10,1977.75,1989.060059,1965.22998,1973.959961,1973.959961,0
2017-03-13,1972.660034,2001.709961,1968.609985,2000.140015,2000.140015,0
2017-03-14,2001.400024,2018.420044,1990.550049,2001.25,2001.25,0
2017-03-15,2003.089966,2018.390015,1989.119995,1992.589966,1992.589966,0
2017-03-16,2001.819946,2021.050049,1998.23999,2014.369995,2014.369995,0
2017-03-17,2015.589966,2045.849976,2013.819946,2036.959961,2036.959961,0
2017-03-20,2038.98999,2051.5,2024.849976,2042.719971,2042.719971,0
2017-03-21,2045.189941,2067.399902,2040.550049,2048.070068,2048.070068,0
2017-03-22,2042.650024,2061.530029,2030.550049,2061.530029,2061.530029,0
2017-03-23,2065.370117,2072.909912,2040.180054,2051.040039,2051.040039,0
2017-03-24,2047.780029,2052.899902,2036.300049,2039.77002,2039.77002,0
2017-03-27,2034.099976,2034.099976,1997.920044,2013.160034,2013.160034,0
2017-03-28,2016.949951,2032.540039,2010.920044,2032.540039,2032.540039,0
2017-03-29,2032.48999,2037.579956,2013.130005,2023.709961,2023.709961,0
2017-03-30,2025,2026.939941,2012.069946,2021.880005,2021.880005,0
2017-03-31,2021.160034,2022.23999,1992.949951,1995.900024,1995.900024,0
2017-04-03,1998.550049,2014.180054,1992.670044,2008.609985,2008.609985,0
2017-04-04,2007.900024,2028.01001,2005.609985,2025.689941,2025.689941,0
2017-04-05,2028.709961,2057.030029,2028.119995,2056.320068,2056.320068,0
2017-04-06,2052.050049,2058.110107,2043.420044,2054.689941,2054.689941,0
2017-04-07,2046.780029,2048.629883,2010.920044,2020.22998,2020.22998,0
2017-04-10,2017.75,2017.75,1965.579956,1971.22998,1971.22998,0
2017-04-11,1969.119995,1994.26001,1965.800049,1977.949951,1977.949951,0
2017-04-12,1985.689941,1986.560059,1942.579956,1947.880005,1947.880005,0
2017-04-13,1954.390015,1954.810059,1916.670044,1944.699951,1944.699951,0
2017-04-14,null,null,null,null,null,null
2017-04-17,1917.130005,1944.930054,1902.47998,1942.719971,1942.719971,0
2017-04-18,1944.280029,1949.52002,1914.439941,1920.290039,1920.290039,0
2017-04-19,1920.189941,1932.810059,1911.349976,1916.5,1916.5,0
2017-04-20,1912.699951,1932.25,1900.719971,1932.170044,1932.170044,0
2017-04-21,1932.819946,1955.430054,1932.819946,1944.719971,1944.719971,0
2017-04-24,1954.310059,1979.76001,1954.310059,1979.569946,1979.569946,0
2017-04-25,1983.22998,2002.369995,1969.040039,1998.410034,1998.410034,0
2017-04-26,2000.800049,2031.079956,1994.52002,2026.920044,2026.920044,0
2017-04-27,2024.48999,2024.48999,2005.349976,2011.670044,2011.670044,0
2017-04-28,2021.73999,2031.060059,2011.02002,2016.709961,2016.709961,0
2017-05-02,2022.189941,2044.23999,2020.550049,2026.849976,2026.849976,0
2017-05-03,2024.400024,2027.650024,1992.329956,1993.660034,1993.660034,0
2017-05-04,1994.160034,2015.609985,1989.439941,1998.869995,1998.869995,0
2017-05-05,1989.880005,2002.410034,1982.969971,2002.410034,2002.410034,0
2017-05-10,2012.839966,2028.209961,2005.400024,2028.209961,2028.209961,0
2017-05-11,2028.26001,2028.579956,1991.810059,2002.540039,2002.540039,0
2017-05-12,2003.920044,2004.030029,1983.829956,1994.579956,1994.579956,0
2017-05-15,1995.599976,2008.109985,1984.060059,2003.119995,2003.119995,0
2017-05-16,2000.199951,2002.25,1987.209961,1992.939941,1992.939941,0
2017-05-17,1989.02002,1999.560059,1982.969971,1994.349976,1994.349976,0
2017-05-18,1989.050049,1996.849976,1961.199951,1967.660034,1967.660034,0
2017-05-19,1969.72998,1977.030029,1954.319946,1962.400024,1962.400024,0
2017-05-22,1966.660034,1966.660034,1941.780029,1950.51001,1950.51001,0
2017-05-23,1950.27002,1966.189941,1945.5,1960.160034,1960.160034,0
2017-05-24,1958.219971,1965.949951,1936.98999,1951.97998,1951.97998,0
2017-05-25,1955.829956,1960.949951,1939.969971,1947.26001,1947.26001,0
2017-05-26,1944.160034,1945.030029,1930.76001,1934.25,1934.25,0
2017-05-29,1934.660034,1945.819946,1931.449951,1940.77002,1940.77002,0
2017-05-30,1938.060059,1939.73999,1927.280029,1932.910034,1932.910034,0
2017-05-31,1934.030029,1936.650024,1893.390015,1900.380005,1900.380005,0
2017-06-01,1900.890015,1904.819946,1862.599976,1869.660034,1869.660034,0
2017-06-02,1868.75,1881.969971,1849.569946,1881.869995,1881.869995,0
2017-06-05,1882.829956,1894.5,1871.290039,1877.689941,1877.689941,0
2017-06-06,1877.359985,1882.939941,1867.880005,1870.040039,1870.040039,0
2017-06-07,1870.689941,1889.449951,1867.969971,1868.420044,1868.420044,0
2017-06-08,1869.48999,1874.449951,1851.630005,1874.209961,1874.209961,0
