Date,Open,High,Low,Close,Adj_Close,Volume
2017-01-02,1205.380005,1208.72998,1199.51001,1205.449951,1205.449951,0
2017-01-03,1209.579956,1211.680054,1198.794922,1202.930054,1202.930054,0
2017-01-04,1205.630005,1208.780029,1191.609985,1206.01001,1206.01001,0
2017-01-05,1193.829956,1194.800049,1175.070068,1194.47998,1194.47998,0
2017-01-06,1183.630005,1196.550049,1182.660034,1180.630005,1180.630005,0
2017-01-09,1201.300049,1208.599976,1200,1201.099976,1201.099976,0
2017-01-10,1202.079956,1203.060059,1192.199951,1202.52002,1202.52002,0
2017-01-11,1199.5,1201.619995,1190.849976,1200.599976,1200.599976,0
2017-01-12,1185.22998,1185.22998,1170.130005,1187.160034,1187.160034,0
2017-01-13,1176.880005,1180.300049,1168.349976,1174.719971,1174.719971,0
2017-01-16,1174.050049,1184.48999,1174.050049,1174.050049,1174.050049,0
2017-01-17,1184.630005,1186.97998,1160.969971,1182.170044,1182.170044,0
2017-01-18,1162.72998,1171.439941,1161,1160.030029,1160.030029,0
2017-01-19,1178.530029,1180.650024,1172.699951,1176.790039,1176.790039,0
2017-01-20,1174.180054,1177.400024,1165.800049,1173.75,1173.75,0
2017-01-23,1173.209961,1173.400024,1161.650024,1173.300049,1173.300049,0
2017-01-24,1160.780029,1168.25,1160.449951,1162.650024,1162.650024,0
2017-01-25,1167.699951,1168.199951,1162.550049,1168.030029,1168.030029,0
2017-01-26,1158.630005,1170.329956,1154.349976,1161.26001,1161.26001,0
2017-01-27,1170.890015,1175.51001,1168.97998,1170.670044,1170.670044,0
2017-01-30,1177.199951,1178.329956,1170.359985,1177.599976,1177.599976,0
2017-01-31,1168.329956,1169.400024,1148.410034,1169.209961,1169.209961,0
2017-02-01,1152.130005,1158.280029,1151.5,1149.25,1149.25,0
2017-02-02,1150.689941,1153.829956,1136.780029,1151.949951,1151.949951,0
2017-02-03,1145.97998,1148.51001,1132.98999,1142.699951,1142.699951,0
