Date,Open,High,Low,Close,Adj_Close,Volume
2017-01-02,0.9496,0.9555,0.9487,0.94994,0.94994,0
2017-01-03,0.9561,0.9664,0.9531,0.95602,0.95602,0
2017-01-04,0.95984,0.96234,0.9543,0.9597,0.9597,0
2017-01-05,0.9525,0.9536,0.9426,0.9523,0.9523,0
2017-01-06,0.9429,0.9488,0.9426,0.94287,0.94287,0
2017-01-09,0.9493,0.95116,0.9469,0.9495,0.9495,0
2017-01-10,0.9445,0.9468,0.9411,0.94441,0.94441,0
2017-01-11,0.9475,0.9563,0.9463,0.94765,0.94765,0
2017-01-12,0.9437,0.9456,0.9358,0.9436,0.9436,0
2017-01-13,0.9418,0.943396,0.9374,0.9419,0.9419,0
2017-01-16,0.94101,0.94506,0.94043,0.94085,0.94085,0
2017-01-17,0.94305,0.94327,0.93301,0.94313,0.94313,0
2017-01-18,0.93477,0.93812,0.9333,0.93486,0.93486,0
2017-01-19,0.94078,0.94431,0.93661,0.94093,0.94093,0
2017-01-20,0.93797,0.94102,0.935,0.93811,0.93811,0
2017-01-23,0.93358,0.93385,0.9297,0.93338,0.93338,0
2017-01-24,0.92958,0.93216,0.92826,0.9293,0.9293,0
2017-01-25,0.93215,0.93352,0.92861,0.93208,0.93208,0
2017-01-26,0.9298,0.93715,0.9288,0.93006,0.93006,0
2017-01-27,0.93608,0.93804,0.93242,0.93607,0.93607,0
2017-01-30,0.93291,0.94154,0.93107,0.93336,0.93336,0
2017-01-31,0.93396,0.9358,0.92504,0.93383,0.93383,0
2017-02-01,0.9257,0.93115,0.9252,0.9256,0.9256,0
2017-02-02,0.92864,0.92864,0.92365,0.92873,0.92873,0
2017-02-03,0.92908,0.93206,0.92617,0.92922,0.92922,0
2017-02-06,0.92735,0.934,0.92688,0.92739,0.92739,0
2017-02-07,0.93082,0.93837,0.9308,0.93082,0.93082,0
2017-02-08,0.93642,0.93966,0.93393,0.9365,0.9365,0
2017-02-09,0.93527,0.93832,0.9337,0.93526,0.93526,0
2017-02-10,0.93836,0.94252,0.9373,0.93821,0.93821,0
2017-02-13,0.94168,0.94398,0.93826,0.94166,0.94166,0
2017-02-14,0.94347,0.94681,0.94045,0.94353,0.94353,0
2017-02-15,0.9453,0.95038,0.94447,0.94533,0.94533,0
2017-02-16,0.94323,0.94335,0.93679,0.94274,0.94274,0
2017-02-17,0.93747,0.9411,0.9366,0.93701,0.93701,0
2017-02-20,0.94102,0.94293,0.9406,0.94103,0.94103,0
2017-02-21,0.94248,0.94997,0.94228,0.94256,0.94256,0
2017-02-22,0.94857,0.95267,0.94731,0.94858,0.94858,0
2017-02-23,0.94771,0.94886,0.94384,0.9475,0.9475,0
2017-02-24,0.94476,0.94641,0.94179,0.94478,0.94478,0
2017-02-27,0.94761,0.94761,0.9421,0.94762,0.94762,0
2017-02-28,0.94493,0.94548,0.941,0.9448,0.9448,0
2017-03-01,0.94614,0.951,0.94446,0.94615,0.94615,0
2017-03-02,0.9491,0.95234,0.9483,0.94914,0.94914,0
2017-03-03,0.95161,0.95206,0.94574,0.9515,0.9515,0
2017-03-06,0.94173,0.94534,0.94002,0.94158,0.94158,0
2017-03-07,0.94507,0.9469,0.94304,0.94525,0.94525,0
2017-03-08,0.94617,0.94901,0.9456,0.94606,0.94606,0
2017-03-09,0.9484,0.95006,0.94215,0.9481,0.9481,0
2017-03-10,0.94506,0.94506,0.93729,0.94532,0.94532,0
2017-03-13,0.93563,0.93836,0.9332,0.93545,0.93545,0
